,expert_text,simple_reference,model_output,fk_expert,fk_reference,fk_model
289,This causes pulmonary edema and pleural effusions.,It usually manifests as pulmonary edema.,"This can cause fluid to build up in the lungs (pulmonary edema) and in the space between the lungs and the chest wall (pleural effusion), leading to shortness of breath (dyspnea) and chest pain.",14.111428571428572,18.216666666666672,14.328823529411768
290,"Infants with hypothermia may feel cold when touched, with bright red skin and unusual lack of energy.","When hypothermia begins, a person feels cold, starts shivering and can't stop.","Hypothermia in infants may cause the baby to feel cold to the touch, with a bright red face, and a lack of usual energy and alertness. The baby may also have a slow heart rate and breathing rate, and may be less responsive than usual.",9.781176470588235,8.756666666666668,9.967222222222222
291,The term cowpox refers to both the skin disease and the virus that causes it.,The virus that causes cowpox was used to perform the first successful vaccination against another disease.,Cowpox is the name of a skin disease caused by a virus called the Cowpox virus ( CPXV ) or cow pox virus ( COWP ). Cow pox is a viral disease that affects the skin of cows and some other animals.,5.993333333333336,12.037500000000005,7.346315789473689
292,"Acne occurs most commonly during adolescence, affecting an estimated 80-90 % of teenagers in the Western world.","People of all ages can get acne, although it occurs more commonly in adolescents.","Acne is most common in teenagers, affecting about 80 to 90 percent of people in the United States and other Western countries during the teenage years. It is less common in people who live in other parts of the world, such as Africa, Asia, and South America.",14.250000000000004,10.098571428571429,11.65159574468085
293,"As of 2014, approximately 320,000 women are diagnosed with endometrial cancer worldwide each year and 76,000 die, making it the sixth most common cancer in women.","Endometrial cancer is the most common gynecologic cancer in the United States: over 35,000 women are diagnosed each year.","In 2012, it was estimated that there were about 350,000 new cases and 74,000 deaths from endometrium cancer worldwide, which made it the 6th most common cause of cancer death in women. In the United States, it is the most common type of gynecologic cancer, with about 40,000 to 50,000 cases each year.",14.065384615384616,14.177894736842106,11.44311320754717
294,"After the discovery of the first case of BSE in the US on 23 December 2003, Japan halted US beef imports.",It 's a disease that affects a cow 's nervous system and their physical state.,"After the first BSE case was discovered in the United States on December 23, 2004, Japan stopped importing beef from the U.S. and other countries that had BSE cases, such as the United Kingdom, Canada, and Australia.",9.457142857142859,6.780000000000001,9.80337837837838
295,Influenza B has not been reported in pigs.,It is very difficult to prevent the flu virus.,"There is no evidence that influenza B has been found in pigs in the United States or anywhere else in the world, although it is possible that it could be found in some pigs in other parts of the world where influenza B is found in humans and other animals.",6.705000000000002,6.2755555555555596,20.429999999999996
296,Hepatitis E causes different histological patterns that depend on the host 's background.,"Instead, hepatitis B is spread by blood or body fluids from an infected person.","The hepatitis E virus causes different patterns of damage to the liver depending on the background of the person who has the infection ( e.g., the person's age, sex, and whether they have a pre-existing liver disease ). In people who have a healthy liver, the virus causes an inflammation of the liver ( hepatitis ) that is similar to that caused by hepatitis A.",13.080000000000002,9.255714285714287,11.877704918032787
297,"In hypoxic pulmonary hypertension (WHO Group III), the low levels of oxygen are thought to cause vasoconstriction or tightening of pulmonary arteries.",Treatment for hypoxic and miscellaneous varieties of pulmonary hypertension have not been established.,"In pulmonary hypertension caused by low oxygen levels in the blood (hypoxemic pulmonary hypertension), the lack of oxygen causes the blood vessels in the lungs to constrict, or tighten, which makes it harder for the heart to pump blood through the lungs.",16.053636363636368,17.618461538461542,19.33285714285714
298,"Arterial blood carries oxygen from inhaled air to all of the cells of the body, and venous blood carries carbon dioxide, a waste product of metabolism by cells, to the lungs to be exhaled.",Red blood cells carry oxygen and carbon dioxide around our body.,"Arteries carry oxygenated blood from the heart to the body's cells, and veins carry deoxygenated blood back from the cells to the heart, where it can be re-oxygenated and re-circulated through the body. Arteries and veins are part of the circulatory system.",16.064117647058826,10.154545454545456,11.985714285714284
